template_name,unit_type_key,grid_x,grid_y
NKVD Pogranichnaya Diviziya,infantry,1,2
Vozdushno-Desantnaya,paratrooper,0,0
Vozdushno-Desantnaya,paratrooper,0,1
Vozdushno-Desantnaya,paratrooper,0,2
Vozdushno-Desantnaya,paratrooper,1,0
Vozdushno-Desantnaya,paratrooper,1,1
Vozdushno-Desantnaya,paratrooper,1,2
Tankovaya Korpus,light_armor,0,0
Tankovaya Korpus,light_armor,0,1
Tankovaya Korpus,light_armor,0,2
Tankovaya Korpus,light_armor,1,0
Tankovaya Korpus,light_armor,1,1
Tankovaya Korpus,light_armor,1,2
Tankovaya Korpus,motorized,2,0
Tankovaya Korpus,motorized,2,1
Tankovaya Korpus,motorized,3,0
Tankovaya Korpus,motorized,3,1
Legko-Tankovaya Brigada,light_armor,0,0
Legko-Tankovaya Brigada,light_armor,0,1
Legko-Tankovaya Brigada,light_armor,0,2
Legko-Tankovaya Brigada,light_armor,1,0
Legko-Tankovaya Brigada,light_armor,1,1
Legko-Tankovaya Brigada,light_armor,1,2
Legko-Tankovaya Brigada,motorized,2,0
Legko-Tankovaya Brigada,motorized,2,1
Tankovaya Brigada,medium_armor,0,0
Tankovaya Brigada,medium_armor,0,1
Tankovaya Brigada,light_armor,0,2
Tankovaya Brigada,light_armor,1,0
Tankovaya Brigada,light_armor,1,1
Tankovaya Brigada,light_armor,1,2
Tankovaya Brigada,motorized,2,0
Tankovaya Brigada,motorized,2,1
Tyazolaya-Tankovaya Brigada,heavy_armor,0,0
Tyazolaya-Tankovaya Brigada,heavy_armor,0,1
Tyazolaya-Tankovaya Brigada,light_armor,0,2
Tyazolaya-Tankovaya Brigada,light_armor,1,0
Tyazolaya-Tankovaya Brigada,light_armor,1,1
Tyazolaya-Tankovaya Brigada,light_armor,1,2
Tyazolaya-Tankovaya Brigada,motorized,2,0
Tyazolaya-Tankovaya Brigada,motorized,2,1
Kazachya Kavaleryskaya Diviziya,cavalry,0,0
Kazachya Kavaleryskaya Diviziya,cavalry,0,1
Kazachya Kavaleryskaya Diviziya,cavalry,1,0
Kazachya Kavaleryskaya Diviziya,cavalry,1,1
Kazachya Kavaleryskaya Diviziya,mot_artillery_brigade,2,0
Kazachya Kavaleryskaya Diviziya,light_armor,3,0
Strelkovaya Diviziya,infantry,0,0
Strelkovaya Diviziya,infantry,0,1
Strelkovaya Diviziya,infantry,0,2
Strelkovaya Diviziya,infantry,1,0
Strelkovaya Diviziya,infantry,1,1
Strelkovaya Diviziya,infantry,1,2
Strelkovaya Diviziya,infantry,2,0
Strelkovaya Diviziya,infantry,2,1
Strelkovaya Diviziya,infantry,2,2
Gornostrelkovaya Diviziya,mountaineers,0,0
Gornostrelkovaya Diviziya,mountaineers,0,1
Gornostrelkovaya Diviziya,mountaineers,0,2
Gornostrelkovaya Diviziya,mountaineers,1,0
Gornostrelkovaya Diviziya,mountaineers,1,1
Gornostrelkovaya Diviziya,mountaineers,1,2
Gornostrelkovaya Diviziya,mountaineers,2,0
Gornostrelkovaya Diviziya,mountaineers,2,1
Gornostrelkovaya Diviziya,mountaineers,2,2
Gornostrelkovaya Diviziya,mountaineers,3,0
Gornostrelkovaya Diviziya,mountaineers,3,1
Gornostrelkovaya Diviziya,mountaineers,3,2
Motostrelkovaya Diviziya,light_armor,0,0
Motostrelkovaya Diviziya,light_armor,0,1
Motostrelkovaya Diviziya,light_armor,0,2
Motostrelkovaya Diviziya,motorized,1,0
Motostrelkovaya Diviziya,motorized,1,1
Motostrelkovaya Diviziya,motorized,1,2
Motostrelkovaya Diviziya,motorized,2,0
Motostrelkovaya Diviziya,motorized,2,1
Motostrelkovaya Diviziya,motorized,2,2
Kavaleriyskaya Diviziya,cavalry,0,0
Kavaleriyskaya Diviziya,cavalry,0,1
Kavaleriyskaya Diviziya,cavalry,1,0
Kavaleriyskaya Diviziya,cavalry,1,1
NKVD Pogranichnaya Diviziya,infantry,0,0
NKVD Pogranichnaya Diviziya,infantry,0,1
NKVD Pogranichnaya Diviziya,infantry,0,2
NKVD Pogranichnaya Diviziya,infantry,1,0
NKVD Pogranichnaya Diviziya,infantry,1,1
NKVD Pogranichnaya Diviziya,infantry,1,2
Vozdushno-Desantnaya,paratrooper,0,0
Vozdushno-Desantnaya,paratrooper,0,1
Vozdushno-Desantnaya,paratrooper,0,2
Vozdushno-Desantnaya,paratrooper,1,0
Vozdushno-Desantnaya,paratrooper,1,1
Vozdushno-Desantnaya,paratrooper,1,2
Tankovaya Korpus,light_armor,0,0
Tankovaya Korpus,light_armor,0,1
Tankovaya Korpus,light_armor,0,2
Tankovaya Korpus,light_armor,1,0
Tankovaya Korpus,light_armor,1,1
Tankovaya Korpus,light_armor,1,2
Tankovaya Korpus,motorized,2,0
Tankovaya Korpus,motorized,2,1
Tankovaya Korpus,motorized,3,0
Tankovaya Korpus,motorized,3,1
Legko-Tankovaya Brigada,light_armor,0,0
Legko-Tankovaya Brigada,light_armor,0,1
Legko-Tankovaya Brigada,light_armor,0,2
Legko-Tankovaya Brigada,light_armor,1,0
Legko-Tankovaya Brigada,light_armor,1,1
Legko-Tankovaya Brigada,light_armor,1,2
Legko-Tankovaya Brigada,motorized,2,0
Legko-Tankovaya Brigada,motorized,2,1
Tankovaya Brigada,medium_armor,0,0
Tankovaya Brigada,medium_armor,0,1
Tankovaya Brigada,light_armor,0,2
Tankovaya Brigada,light_armor,1,0
Tankovaya Brigada,light_armor,1,1
Tankovaya Brigada,light_armor,1,2
Tankovaya Brigada,motorized,2,0
Tankovaya Brigada,motorized,2,1
Tyazolaya-Tankovaya Brigada,heavy_armor,0,0
Tyazolaya-Tankovaya Brigada,heavy_armor,0,1
Tyazolaya-Tankovaya Brigada,light_armor,0,2
Tyazolaya-Tankovaya Brigada,light_armor,1,0
Tyazolaya-Tankovaya Brigada,light_armor,1,1
Tyazolaya-Tankovaya Brigada,light_armor,1,2
Tyazolaya-Tankovaya Brigada,motorized,2,0
Tyazolaya-Tankovaya Brigada,motorized,2,1
Kazachya Kavaleryskaya Diviziya,cavalry,0,0
Kazachya Kavaleryskaya Diviziya,cavalry,0,1
Kazachya Kavaleryskaya Diviziya,cavalry,1,0
Kazachya Kavaleryskaya Diviziya,cavalry,1,1
Kazachya Kavaleryskaya Diviziya,mot_artillery_brigade,2,0
Kazachya Kavaleryskaya Diviziya,light_armor,3,0
División de Infantería,infantry,0,0
División de Infantería,infantry,0,1
División de Infantería,infantry,0,2
División de Infantería,infantry,0,3
División de Infantería,infantry,1,0
División de Infantería,infantry,1,1
División de Infantería,infantry,1,2
División de Infantería,infantry,1,3
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,0,2
División de Caballería,cavalry,0,3
División de Caballería,motorized,1,0
División de Caballería,motorized,1,1
División de Caballería,motorized,1,2
División de Caballería,motorized,1,3
Fuerza Colonial,infantry,0,0
Fuerza Colonial,infantry,0,1
Fuerza Colonial,infantry,0,2
Fuerza Colonial,infantry,1,0
Fuerza Colonial,infantry,1,1
Fuerza Colonial,infantry,1,2
Fuerza Colonial,cavalry,2,0
Fuerza Colonial,cavalry,2,1
Brigada Legionario,infantry,0,0
Brigada Legionario,infantry,0,1
Brigada Legionario,infantry,0,2
División de Infantería,infantry,0,0
División de Infantería,infantry,0,1
División de Infantería,infantry,0,2
División de Infantería,infantry,0,3
División de Infantería,infantry,1,0
División de Infantería,infantry,1,1
División de Infantería,infantry,1,2
División de Infantería,infantry,1,3
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,0,2
División de Caballería,cavalry,0,3
División de Caballería,cavalry,1,0
División de Caballería,cavalry,1,1
División de Caballería,cavalry,1,2
División de Caballería,cavalry,1,3
División de Caballería,cavalry,2,0
División de Caballería,cavalry,2,1
División de Caballería,cavalry,2,2
División de Caballería,cavalry,2,3
Brigada Montaña,mountaineers,0,0
Brigada Montaña,mountaineers,0,1
Brigada Montaña,mountaineers,1,0
Brigada Montaña,mountaineers,1,1
Brigada de Infantería,infantry,0,0
Brigada de Infantería,infantry,0,1
Brigada de Infantería,infantry,1,0
Brigada de Infantería,infantry,1,1
Brigada Internacionales,infantry,0,0
Brigada Internacionales,infantry,0,1
Brigada Internacionales,infantry,0,2
German Expatriates,infantry,0,0
German Expatriates,infantry,0,1
German Expatriates,infantry,0,2
German Expatriates,infantry,1,0
German Expatriates,infantry,1,1
German Expatriates,infantry,1,2
German Expatriates,infantry,2,0
German Expatriates,infantry,2,1
German Expatriates,infantry,2,2
German Expatriates,infantry,0,0
German Expatriates,infantry,0,1
German Expatriates,infantry,0,2
German Expatriates,infantry,1,0
German Expatriates,infantry,1,1
German Expatriates,infantry,1,2
German Expatriates,infantry,2,0
German Expatriates,infantry,2,1
German Expatriates,infantry,2,2
Arméfördelning,infantry,0,0
Arméfördelning,infantry,0,1
Arméfördelning,infantry,1,0
Arméfördelning,infantry,1,1
Arméfördelning,infantry,2,0
Arméfördelning,infantry,2,1
Kavalleribrigaden,cavalry,0,0
Kavalleribrigaden,cavalry,0,1
Kavalleribrigaden,cavalry,0,2
Pansarregemente,light_armor,0,0
Pansarregemente,light_armor,0,1
Pansarregemente,light_armor,0,2
Militärområde,infantry,0,0
Militärområde,infantry,0,1
Militärområde,cavalry,1,0
Militärområde,cavalry,1,1
Arméfördelning,infantry,0,0
Arméfördelning,infantry,0,1
Arméfördelning,infantry,1,0
Arméfördelning,infantry,1,1
Arméfördelning,infantry,2,0
Arméfördelning,infantry,2,1
Kavalleribrigaden,cavalry,0,0
Kavalleribrigaden,cavalry,0,1
Kavalleribrigaden,cavalry,0,2
Pansarregemente,light_armor,0,0
Pansarregemente,light_armor,0,1
Pansarregemente,light_armor,0,2
Militärområde,infantry,0,0
Militärområde,infantry,0,1
Militärområde,infantry,0,2
Militärområde,cavalry,1,0
Militärområde,cavalry,1,1
Infanterie-Division,infantry,0,0
Infanterie-Division,infantry,0,1
Infanterie-Division,infantry,0,2
Infanterie-Division,infantry,1,0
Infanterie-Division,infantry,1,1
Infanterie-Division,infantry,1,2
Gebirgs-Division,mountaineers,0,0
Gebirgs-Division,mountaineers,0,1
Gebirgs-Division,mountaineers,1,0
Gebirgs-Division,mountaineers,1,1
Gebirgs-Division,mountaineers,2,0
Gebirgs-Division,mountaineers,2,1
Gebirgsbrigade,mountaineers,0,0
Gebirgsbrigade,mountaineers,0,1
Gebirgsbrigade,mountaineers,1,0
Gebirgsbrigade,mountaineers,1,1
Grenzbrigade,infantry,0,0
Grenzbrigade,infantry,0,1
Grenzbrigade,infantry,1,0
Grenzbrigade,infantry,1,1
Leichte-Brigade,cavalry,0,0
Leichte-Brigade,cavalry,0,1
Leichte-Brigade,cavalry,0,2
Gebirgsinfanterie,mountaineers,0,0
Gebirgsinfanterie,mountaineers,0,1
Gebirgsinfanterie,mountaineers,1,0
Infanterie de montagne,mountaineers,0,0
Infanterie de montagne,mountaineers,0,1
Infanterie de montagne,mountaineers,1,0
Fanteria di montagna,mountaineers,0,0
Fanteria di montagna,mountaineers,0,1
Fanteria di montagna,mountaineers,1,0
Leichte-Brigade,cavalry,0,0
Leichte-Brigade,cavalry,0,1
Leichte-Brigade,cavalry,0,2
Infanterie-Division,infantry,0,0
Infanterie-Division,infantry,0,1
Infanterie-Division,infantry,0,2
Infanterie-Division,infantry,1,0
Infanterie-Division,infantry,1,1
Infanterie-Division,infantry,1,2
Gebirgs-Division,mountaineers,0,0
Gebirgs-Division,mountaineers,0,1
Gebirgs-Division,mountaineers,1,0
Gebirgs-Division,mountaineers,1,1
Gebirgs-Division,mountaineers,2,0
Gebirgs-Division,mountaineers,2,1
Gebirgsbrigade,mountaineers,0,0
Gebirgsbrigade,mountaineers,0,1
Gebirgsbrigade,mountaineers,1,0
Gebirgsbrigade,mountaineers,1,1
Grenzbrigade,infantry,0,0
Grenzbrigade,infantry,0,1
Grenzbrigade,infantry,1,0
Grenzbrigade,infantry,1,1
Leichte-Brigade,cavalry,0,0
Leichte-Brigade,cavalry,0,1
Leichte-Brigade,cavalry,0,2
Leichte-Brigade,cavalry,0,3
Gebirgsinfanterie,mountaineers,0,0
Gebirgsinfanterie,mountaineers,0,1
Gebirgsinfanterie,mountaineers,1,0
Infanterie de montagne,mountaineers,0,0
Infanterie de montagne,mountaineers,0,1
Infanterie de montagne,mountaineers,1,0
Fanteria di montagna,mountaineers,0,0
Fanteria di montagna,mountaineers,0,1
Fanteria di montagna,mountaineers,1,0
Leichte-Brigade,cavalry,0,0
Leichte-Brigade,cavalry,0,1
Leichte-Brigade,cavalry,0,2
Strelkovaya Polk,infantry,0,0
Strelkovaya Polk,infantry,0,1
Strelkovaya Polk,infantry,0,0
Strelkovaya Polk,infantry,0,1
Juntuan,infantry,0,0
Juntuan,infantry,0,1
Juntuan,infantry,1,0
Juntuan,infantry,1,1
Juntuan,infantry,0,0
Juntuan,infantry,0,1
Juntuan,infantry,1,0
Juntuan,infantry,1,1
Piyade Tümeni,infantry,0,0
Piyade Tümeni,infantry,0,1
Piyade Tümeni,infantry,0,2
Piyade Tümeni,infantry,1,0
Piyade Tümeni,infantry,1,1
Piyade Tümeni,infantry,1,2
Piyade Tümeni,infantry,2,0
Piyade Tümeni,infantry,2,1
Piyade Tümeni,infantry,2,2
Dag Tugayi,mountaineers,0,0
Dag Tugayi,mountaineers,0,1
Dag Tugayi,mountaineers,0,2
Dag Tugayi,mountaineers,1,0
Dag Tugayi,mountaineers,1,1
Dag Tugayi,mountaineers,1,2
Bogazi Tugay,infantry,0,0
Bogazi Tugay,infantry,0,1
Bogazi Tugay,infantry,0,2
Bogazi Tugay,infantry,1,0
Bogazi Tugay,infantry,1,1
Bogazi Tugay,infantry,1,2
Süvari Tümeni,cavalry,0,0
Süvari Tümeni,cavalry,0,1
Süvari Tümeni,cavalry,0,2
Süvari Tümeni,cavalry,0,3
Süvari Tümeni,cavalry,1,0
Süvari Tümeni,cavalry,1,1
Zirhli Tümeni,light_armor,0,0
Zirhli Tümeni,light_armor,0,1
Zirhli Tümeni,cavalry,0,2
Zirhli Tümeni,cavalry,0,3
Zirhli Tümeni,cavalry,1,0
Zirhli Tümeni,cavalry,1,1
Zirhli Tümeni,cavalry,1,2
Zirhli Tümeni,cavalry,1,3
Piyade Tümeni,infantry,0,0
Piyade Tümeni,infantry,0,1
Piyade Tümeni,infantry,0,2
Piyade Tümeni,infantry,1,0
Piyade Tümeni,infantry,1,1
Piyade Tümeni,infantry,1,2
Piyade Tümeni,infantry,2,0
Piyade Tümeni,infantry,2,1
Piyade Tümeni,infantry,2,2
Dag Tugayi,mountaineers,0,0
Dag Tugayi,mountaineers,0,1
Dag Tugayi,mountaineers,0,2
Dag Tugayi,mountaineers,1,0
Dag Tugayi,mountaineers,1,1
Dag Tugayi,mountaineers,1,2
Bogazi Tugay,infantry,0,0
Bogazi Tugay,infantry,0,1
Bogazi Tugay,infantry,0,2
Bogazi Tugay,infantry,1,0
Bogazi Tugay,infantry,1,1
Bogazi Tugay,infantry,1,2
Süvari Tümeni,cavalry,0,0
Süvari Tümeni,cavalry,0,1
Süvari Tümeni,cavalry,0,2
Süvari Tümeni,cavalry,0,3
Süvari Tümeni,cavalry,1,0
Süvari Tümeni,cavalry,1,1
Zirhli Tümeni,light_armor,0,0
Zirhli Tümeni,light_armor,0,1
Zirhli Tümeni,cavalry,0,2
Zirhli Tümeni,cavalry,0,3
Zirhli Tümeni,cavalry,1,0
Zirhli Tümeni,cavalry,1,1
Zirhli Tümeni,cavalry,1,2
Zirhli Tümeni,cavalry,1,3
Piyade Tümeni,infantry,0,0
Piyade Tümeni,infantry,0,1
Piyade Tümeni,infantry,0,2
Piyade Tümeni,infantry,1,0
Piyade Tümeni,infantry,1,1
Piyade Tümeni,infantry,1,2
Piyade Tümeni,infantry,2,0
Piyade Tümeni,infantry,2,1
Piyade Tümeni,infantry,2,2
Dag Tugayi,mountaineers,0,0
Dag Tugayi,mountaineers,0,1
Dag Tugayi,mountaineers,0,2
Dag Tugayi,mountaineers,1,0
Dag Tugayi,mountaineers,1,1
Dag Tugayi,mountaineers,1,2
Bogazi Tugay,infantry,0,0
Bogazi Tugay,infantry,0,1
Bogazi Tugay,infantry,0,2
Bogazi Tugay,infantry,1,0
Bogazi Tugay,infantry,1,1
Bogazi Tugay,infantry,1,2
Süvari Tümeni,cavalry,0,0
Süvari Tümeni,cavalry,0,1
Süvari Tümeni,cavalry,0,2
Süvari Tümeni,cavalry,0,3
Süvari Tümeni,cavalry,1,0
Süvari Tümeni,cavalry,1,1
Süvari Tümeni,cavalry,1,2
Süvari Tümeni,cavalry,1,3
Zirhli Tümeni,light_armor,0,0
Zirhli Tümeni,light_armor,0,1
Zirhli Tümeni,cavalry,0,2
Zirhli Tümeni,cavalry,0,3
Zirhli Tümeni,cavalry,1,0
Zirhli Tümeni,cavalry,1,1
Zirhli Tümeni,cavalry,1,2
Zirhli Tümeni,cavalry,1,3
Marines,marine,0,0
Marines,marine,0,1
Marines,marine,1,0
Marines,marine,1,1
Motorized-Division,motorized,0,0
Motorized-Division,motorized,0,1
Motorized-Division,motorized,0,2
Motorized-Division,motorized,1,0
Motorized-Division,motorized,1,1
Motorized-Division,motorized,1,2
Mountaineer-Division,mountaineers,0,0
Mountaineer-Division,mountaineers,0,1
Mountaineer-Division,mountaineers,0,2
Paratroopers,paratrooper,0,0
Paratroopers,paratrooper,0,1
Paratroopers,paratrooper,0,2
Rangers,ranger_battalion,0,0
Rangers,ranger_battalion,0,1
Rangers,ranger_battalion,0,2
Armored-Division,light_armor,0,0
Armored-Division,light_armor,0,1
Armored-Division,light_armor,0,2
Armored-Division,infantry,1,0
Armored-Division,infantry,1,1
Armored-Division,infantry,1,2
Armored-Division,light_armor,0,0
Armored-Division,light_armor,0,1
Armored-Division,light_armor,0,2
Armored-Division,motorized,1,0
Armored-Division,motorized,1,1
Armored-Division,motorized,1,2
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
National Guard Division,infantry,0,0
National Guard Division,infantry,0,1
National Guard Division,infantry,0,2
National Guard Division,infantry,1,0
National Guard Division,infantry,1,1
National Guard Division,infantry,1,2
National Guard Division,infantry,2,0
National Guard Division,infantry,2,1
National Guard Division,infantry,2,2
National Guard Division,infantry,3,0
National Guard Division,infantry,3,1
National Guard Division,infantry,3,2
Cavalry Division,cavalry,0,0
Cavalry Division,cavalry,0,1
Cavalry Division,cavalry,0,2
Cavalry Division,cavalry,0,3
Cavalry Division,cavalry,1,0
Cavalry Division,cavalry,1,1
Cavalry Division,cavalry,1,2
Cavalry Division,cavalry,1,3
Garrison Brigade,infantry,0,0
Garrison Brigade,infantry,0,1
Garrison Brigade,infantry,0,2
Marine Brigade,marine,0,0
Marine Brigade,marine,0,1
Marine Brigade,marine,1,0
Marine Brigade,marine,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
National Guard Division,infantry,0,0
National Guard Division,infantry,0,1
National Guard Division,infantry,0,2
National Guard Division,infantry,1,0
National Guard Division,infantry,1,1
National Guard Division,infantry,1,2
National Guard Division,infantry,2,0
National Guard Division,infantry,2,1
National Guard Division,infantry,2,2
National Guard Division,infantry,3,0
National Guard Division,infantry,3,1
National Guard Division,infantry,3,2
Cavalry Division,cavalry,0,0
Cavalry Division,cavalry,0,1
Cavalry Division,cavalry,0,2
Cavalry Division,cavalry,0,3
Cavalry Division,cavalry,1,0
Cavalry Division,cavalry,1,1
Cavalry Division,cavalry,1,2
Cavalry Division,cavalry,1,3
Mechanized Cavalry,light_armor,0,0
Mechanized Cavalry,light_armor,0,1
Marine Brigade,marine,0,0
Marine Brigade,marine,0,1
Marine Brigade,marine,1,0
Marine Brigade,marine,1,1
Garrison Brigade,infantry,0,0
Garrison Brigade,infantry,0,1
Garrison Brigade,infantry,0,2
Local Defense Volunteers,infantry,0,0
Local Defense Volunteers,infantry,0,1
Local Defense Volunteers,infantry,0,2
State Defense Force,infantry,0,0
State Defense Force,infantry,0,1
State Defense Force,infantry,0,2
State Defense Force,infantry,1,0
State Defense Force,infantry,1,1
State Defense Force,infantry,1,2
State Defense Force,infantry,2,0
State Defense Force,infantry,2,1
State Defense Force,infantry,2,2
State Defense Force,infantry,3,0
State Defense Force,infantry,3,1
State Defense Force,infantry,3,2
State Defense Force,infantry,4,0
State Defense Force,infantry,4,1
State Defense Force,infantry,4,2
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,2,0
División de Infanteria,infantry,2,1
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,1,0
División de Caballería,cavalry,1,1
División de Infanteria,infantry,0,0
División de Infanteria,infantry,0,1
División de Infanteria,infantry,1,0
División de Infanteria,infantry,1,1
División de Infanteria,infantry,2,0
División de Infanteria,infantry,2,1
División de Caballería,cavalry,0,0
División de Caballería,cavalry,0,1
División de Caballería,cavalry,1,0
División de Caballería,cavalry,1,1
Infantry Division,infantry,0,0
Infantry Division,infantry,0,1
Infantry Division,infantry,0,2
Infantry Division,infantry,1,0
Infantry Division,infantry,1,1
Infantry Division,infantry,1,2
Infantry Division,infantry,2,0
Infantry Division,infantry,2,1
Infantry Division,infantry,2,2
Cavalry Division,cavalry,0,0
Cavalry Division,cavalry,0,1
Cavalry Division,cavalry,0,2
Cavalry Division,cavalry,1,0
Cavalry Division,cavalry,1,1
Cavalry Division,cavalry,1,2
Cavalry Division,cavalry,2,0
Cavalry Division,cavalry,2,1
Cavalry Division,cavalry,2,2
Sanjiao Jun,infantry,0,0
Sanjiao Jun,infantry,0,1
Sanjiao Jun,infantry,1,0
Sanjiao Jun,infantry,1,1
Sanjiao Jun,infantry,2,0
Sanjiao Jun,infantry,2,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Qibing Jun,cavalry,2,0
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Qibing Jun,cavalry,2,0
Qibing Jun,cavalry,2,1
Juntuán,infantry,0,0
Juntuán,infantry,0,1
Juntuán,infantry,1,0
Juntuán,infantry,1,1
Juntuán,infantry,2,0
Juntuán,infantry,2,1
Juntuán Reformed,infantry,0,0
Juntuán Reformed,infantry,0,1
Juntuán Reformed,infantry,1,0
Juntuán Reformed,infantry,1,1
Juntuán Reformed,infantry,2,0
Juntuán Reformed,infantry,2,1
Qibing Jun,cavalry,0,0
Qibing Jun,cavalry,0,1
Qibing Jun,cavalry,1,0
Qibing Jun,cavalry,1,1
Qibing Jun,cavalry,2,0
Qibing Jun,cavalry,2,1
Binary Infantry,infantry,0,0
Binary Infantry,infantry,0,1
Binary Infantry,infantry,1,0
Binary Infantry,infantry,1,1
Triangular Infantry,infantry,0,0
Triangular Infantry,infantry,0,1
Triangular Infantry,infantry,1,0
Triangular Infantry,infantry,1,1
Triangular Infantry,infantry,2,0
Triangular Infantry,infantry,2,1
Triangular Cavalry,cavalry,0,0
Triangular Cavalry,cavalry,0,1
Triangular Cavalry,cavalry,1,0
Triangular Cavalry,cavalry,1,1
Triangular Cavalry,cavalry,2,0
Triangular Cavalry,cavalry,2,1
Alfurqat Almasha,infantry,0,0
Alfurqat Almasha,infantry,0,1
Alfurqat Almasha,infantry,0,2
Alfurqat Almasha,infantry,1,0
Alfurqat Almasha,infantry,1,1
Alfurqat Almasha,infantry,1,2
Alfurqat Alfursan,cavalry,0,0
Alfurqat Alfursan,cavalry,0,1
Alfurqat Alfursan,cavalry,1,0
Alfurqat Alfursan,cavalry,1,1
Alfurqat Alfursan,cavalry,2,0
Alfurqat Alfursan,cavalry,2,1
Alfurqat Almasha,infantry,0,0
Alfurqat Almasha,infantry,0,1
Alfurqat Almasha,infantry,0,2
Alfurqat Almasha,infantry,1,0
Alfurqat Almasha,infantry,1,1
Alfurqat Almasha,infantry,1,2
Alfurqat Alfursan,cavalry,0,0
Alfurqat Alfursan,cavalry,0,1
Alfurqat Alfursan,cavalry,1,0
Alfurqat Alfursan,cavalry,1,1
Alfurqat Alfursan,cavalry,2,0
Alfurqat Alfursan,cavalry,2,1
Pesadijska Divizija,infantry,0,0
Pesadijska Divizija,infantry,0,1
Pesadijska Divizija,infantry,0,2
Pesadijska Divizija,infantry,1,0
Pesadijska Divizija,infantry,1,1
Pesadijska Divizija,infantry,1,2
Pesadijska Divizija,infantry,2,0
Pesadijska Divizija,infantry,2,1
Pesadijska Divizija,infantry,2,2
Gorska Pesadija,mountaineers,0,0
Gorska Pesadija,mountaineers,0,1
Gorska Pesadija,mountaineers,0,2
Konjička Divizija,cavalry,0,0
Konjička Divizija,cavalry,0,1
Konjička Divizija,cavalry,0,2
Konjička Divizija,cavalry,1,0
Konjička Divizija,cavalry,1,1
Konjička Divizija,cavalry,1,2
Tenkovski Bataljon,light_armor,0,0
Tenkovski Bataljon,infantry,1,0
Tenkovski Bataljon,infantry,1,1
Tenkovski Bataljon,infantry,1,2
Pesadijska Divizija,infantry,0,0
Pesadijska Divizija,infantry,0,1
Pesadijska Divizija,infantry,0,2
Pesadijska Divizija,infantry,1,0
Pesadijska Divizija,infantry,1,1
Pesadijska Divizija,infantry,1,2
Pesadijska Divizija,infantry,2,0
Pesadijska Divizija,infantry,2,1
Pesadijska Divizija,infantry,2,2
Gorska Pesadija,mountaineers,0,0
Gorska Pesadija,mountaineers,0,1
Gorska Pesadija,mountaineers,0,2
Konjička Divizija,cavalry,0,0
Konjička Divizija,cavalry,0,1
Konjička Divizija,cavalry,0,2
Konjička Divizija,cavalry,1,0
Konjička Divizija,cavalry,1,1
Konjička Divizija,cavalry,1,2
Tenkovski Bataljon,light_armor,0,0
Tenkovski Bataljon,infantry,1,0
Tenkovski Bataljon,infantry,1,1
Tenkovski Bataljon,infantry,1,2
Pesadijska Divizija,infantry,0,0
Pesadijska Divizija,infantry,0,1
Pesadijska Divizija,infantry,0,2
Pesadijska Divizija,infantry,1,0
Pesadijska Divizija,infantry,1,1
Pesadijska Divizija,infantry,1,2
Pesadijska Divizija,infantry,2,0
Pesadijska Divizija,infantry,2,1
Pesadijska Divizija,infantry,2,2
Gorska Pesadija,mountaineers,0,0
Gorska Pesadija,mountaineers,0,1
Gorska Pesadija,mountaineers,0,2
Konjička Divizija,cavalry,0,0
Konjička Divizija,cavalry,0,1
Konjička Divizija,cavalry,0,2
Konjička Divizija,cavalry,1,0
Konjička Divizija,cavalry,1,1
Konjička Divizija,cavalry,1,2
Tenkovski Bataljon,light_armor,0,0
Tenkovski Bataljon,infantry,1,0
Tenkovski Bataljon,infantry,1,1
Tenkovski Bataljon,infantry,1,2
Pesadijska Divizija,infantry,0,0
Pesadijska Divizija,infantry,0,1
Pesadijska Divizija,infantry,0,2
Pesadijska Divizija,infantry,1,0
Pesadijska Divizija,infantry,1,1
Pesadijska Divizija,infantry,1,2
