trait_token,owner_key,owner_type,trait_type,name,icon,special_trait_background,position_x,position_y,relative_position_id
generic_mio_trait_medium_machinegun_mounts,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_medium_machinegun_mounts,GFX_generic_mio_trait_icon_breakthrough,,2,0,generic_mio_trait_steel_cargo_bed
generic_mio_trait_armored_pulpit_mount,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_armored_pulpit_mount,GFX_generic_mio_trait_icon_hardness,,0,2,generic_mio_trait_medium_machinegun_mounts
generic_mio_trait_advanced_artillery_racks,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_advanced_artillery_racks,GFX_generic_mio_trait_icon_soft_attack,,,,generic_mio_trait_armored_pulpit_mount
generic_mio_trait_heavy_machinegun_mount,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_heavy_machinegun_mount,GFX_generic_mio_trait_icon_breakthrough,,2,0,generic_mio_trait_advanced_artillery_racks
generic_mio_trait_mounted_light_anti_tank_gun,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_mounted_light_anti_tank_gun,GFX_generic_mio_trait_icon_ap_attack,,1,0,generic_mio_trait_heavy_machinegun_mount
generic_mio_trait_open_chassi,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_open_chassi,GFX_generic_mio_department_icon_mechanized_production,,2,0,generic_mio_trait_medium_machinegun_mounts
generic_mio_trait_closed_chassi,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_closed_chassi,GFX_generic_mio_department_icon_mechanized_hull,,2,0,generic_mio_trait_open_chassi
generic_mio_trait_bulletproof_panels,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_bulletproof_panels,GFX_generic_mio_trait_icon_hardness,,,,generic_mio_trait_closed_chassi
generic_mio_trait_light_flame_projectors,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_light_flame_projectors,GFX_generic_mio_trait_icon_breakthrough,,0,2,generic_mio_trait_bulletproof_panels
generic_mio_trait_land_mine_racks,generic_motorized_mechanized_organization,template,trait,generic_mio_trait_land_mine_racks,GFX_generic_mio_department_icon_mechanized_hull,,1,0,generic_mio_trait_light_flame_projectors
generic_mio_trait_simplified_suspension,generic_armored_car_organization,template,trait,generic_mio_trait_simplified_suspension,GFX_generic_mio_trait_icon_reliability,,1,0,
generic_mio_trait_crew_ergonomics,generic_armored_car_organization,template,trait,generic_mio_trait_crew_ergonomics,GFX_generic_mio_trait_icon_defense,,4,0,generic_mio_trait_simplified_suspension
generic_mio_trait_reinforced_wheels,generic_armored_car_organization,template,trait,generic_mio_trait_reinforced_wheels,GFX_generic_mio_department_icon_armored_car_engine,,0,2,generic_mio_trait_simplified_suspension
generic_mio_trait_command_upgrades,generic_armored_car_organization,template,trait,generic_mio_trait_command_upgrades,GFX_generic_mio_trait_icon_breakthrough,,0,2,generic_mio_trait_crew_ergonomics
generic_mio_trait_standardized_components,generic_armored_car_organization,template,trait,generic_mio_trait_standardized_components,GFX_generic_mio_department_icon_armored_car_line_efficiency,,2,1,generic_mio_trait_simplified_suspension
generic_mio_trait_improved_tooling,generic_armored_car_organization,template,trait,generic_mio_trait_improved_tooling,GFX_generic_mio_department_icon_armored_car_technology,,0,2,generic_mio_trait_standardized_components
generic_mio_trait_mass_production,generic_armored_car_organization,template,trait,generic_mio_trait_mass_production,GFX_generic_mio_department_icon_armored_car_production,,,,generic_mio_trait_improved_tooling
generic_mio_trait_quality_improvements,generic_armored_car_organization,template,trait,generic_mio_trait_quality_improvements,GFX_generic_mio_department_icon_tank_general_armor,,1,1,generic_mio_trait_improved_tooling
generic_mio_trait_defensive_equipment,generic_armored_car_organization,template,trait,generic_mio_trait_defensive_equipment,GFX_generic_mio_trait_icon_soft_attack,,2,0,generic_mio_trait_crew_ergonomics
generic_mio_trait_long_barreled_guns,generic_armored_car_organization,template,trait,generic_mio_trait_long_barreled_guns,GFX_generic_mio_department_icon_armored_car_offense,,0,2,generic_mio_trait_defensive_equipment
generic_mio_trait_heavy_anti_tank_gun,generic_armored_car_organization,template,trait,generic_mio_trait_heavy_anti_tank_gun,GFX_generic_mio_trait_icon_hard_attack,,,,generic_mio_trait_long_barreled_guns
generic_mio_trait_officer_support_car,generic_armored_car_organization,template,trait,generic_mio_trait_officer_support_car,GFX_generic_mio_trait_icon_soft_attack,,1,2,generic_mio_trait_long_barreled_guns
generic_mio_trait_tandem_rotor_innovations,generic_helicopter_organization,template,trait,generic_mio_trait_tandem_rotor_innovations,GFX_generic_mio_department_icon_tank_general_armor,,1,0,
generic_mio_trait_single_rotor_innovations,generic_helicopter_organization,template,trait,generic_mio_trait_single_rotor_innovations,GFX_generic_mio_trait_icon_build_cost_ic,,3,0,
generic_mio_trait_side_venting_exhaust,generic_helicopter_organization,template,trait,generic_mio_trait_side_venting_exhaust,GFX_generic_mio_trait_icon_reliability,,5,0,
generic_mio_trait_improved_engine,generic_helicopter_organization,template,trait,generic_mio_trait_improved_engine,GFX_generic_mio_department_icon_plane_general_production,,0,1,generic_mio_trait_side_venting_exhaust
generic_mio_trait_extra_seating,generic_helicopter_organization,template,trait,generic_mio_trait_extra_seating,GFX_generic_mio_trait_icon_defense,,0,2,generic_mio_trait_tandem_rotor_innovations
generic_mio_trait_co_axial_rotors,generic_helicopter_organization,template,trait,generic_mio_trait_co_axial_rotors,GFX_generic_mio_trait_icon_maximum_speed,,0,2,generic_mio_trait_single_rotor_innovations
generic_mio_trait_mass_production_certification,generic_helicopter_organization,template,trait,generic_mio_trait_mass_production_certification,GFX_generic_mio_trait_icon_efficiency_gain,,7,2,
cost_reduction_1,AFG_khyber_pass_rifling_org,organization,trait,,GFX_generic_mio_trait_icon_efficiency_gain,yes,0,0,
cost_reduction_2,AFG_khyber_pass_rifling_org,organization,trait,,GFX_generic_mio_trait_icon_resources,yes,0,1,cost_reduction_1
cost_reduction_3,AFG_khyber_pass_rifling_org,organization,trait,,GFX_generic_mio_trait_icon_efficiency_gain,yes,0,1,cost_reduction_2
ARG_mio_trait_dreams_of_a_domestic_tank,ARG_fabricaciones_militares_epartamento_de_tanques_del_ejercito_organization,organization,trait,ARG_mio_trait_dreams_of_a_domestic_tank_trait,GFX_generic_mio_department_icon_tank_general_technology,,7,0,
AUS_mio_trait_range_speed,AUS_stabilimento_tecnico_triestino_organization,organization,add_trait,AUS_mio_trait_range_speed,GFX_generic_mio_department_icon_ship_capital_ship_quality,yes,2,0,generic_mio_trait_combat_information_center
AUS_mio_trait_production_speed,AUS_stabilimento_tecnico_triestino_organization,organization,add_trait,AUS_mio_trait_production_speed,GFX_generic_mio_department_icon_ship_capital_ship_production,yes,2,1,generic_mio_trait_hardened_critical_components
generic_mio_trait_combat_information_center,AUS_stabilimento_tecnico_triestino_organization,organization,override_trait,,,,,,
AUS_ELIN_mio_trait_production_speed,AUS_ELIN_organization,organization,add_trait,AUS_mio_trait_production_speed,GFX_generic_mio_department_icon_ship_submarine_production,yes,0,1,generic_mio_trait_radar_warning_receiver
AUS_mio_trait_radar_improvements,AUS_ELIN_organization,organization,add_trait,AUS_mio_trait_radar_improvements,GFX_generic_mio_department_icon_ship_submarine_survivability,yes,0,1,AUS_ELIN_mio_trait_production_speed
generic_mio_trait_advanced_periscope,AUS_ELIN_organization,organization,override_trait,,,,,,
generic_mio_trait_radar_warning_receiver,AUS_ELIN_organization,organization,override_trait,,,,1,1,
generic_mio_trait_crash_dive_flood_tanks,AUS_ELIN_organization,organization,override_trait,,,,0,1,
AUS_mio_trait_static_wings,AUS_phonix_fleugzeugwerke_organization,organization,add_trait,AUS_mio_trait_static_wings,GFX_generic_mio_department_icon_plane_fighter_production,yes,1,2,generic_mio_trait_fixed_tailwheels
AUS_mio_trait_weight_optimization,AUS_phonix_fleugzeugwerke_organization,organization,add_trait,AUS_mio_trait_weight_optimization,GFX_generic_mio_trait_icon_air_agility,yes,0,1,AUS_mio_trait_static_wings
AUS_mio_trait_structural_integrity,AUS_phonix_fleugzeugwerke_organization,organization,add_trait,AUS_mio_trait_structural_integrity,GFX_generic_mio_trait_icon_reliability,yes,0,1,generic_mio_trait_removable_wings
generic_mio_trait_liquid_cooled_engines,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,2,0,
generic_mio_trait_advanced_aerodynamics,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,2,0,
generic_mio_trait_ongoing_developmental_upgrades,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,1,1,
generic_mio_trait_expanded_production_facilities,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,1,0,
generic_mio_trait_fixed_tailwheels,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,0,1,
generic_mio_trait_gun_pods,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,3,1,
generic_mio_trait_maximum_wing_loads,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,1,1,
generic_mio_trait_heavier_airframe,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,,,
generic_mio_trait_removable_wings,AUS_phonix_fleugzeugwerke_organization,organization,override_trait,,,,,,generic_mio_trait_fixed_tailwheels
AUS_mio_trait_speed_up_production,AUS_osterreichische_fleugzeugfabrik_organization,organization,add_trait,AUS_mio_trait_production_speed,GFX_generic_mio_department_icon_plane_cas_line_efficiency,yes,0,2,generic_mio_trait_selectional_construction
AUS_mio_trait_cutting_corners,AUS_osterreichische_fleugzeugfabrik_organization,organization,add_trait,AUS_mio_trait_cutting_corners,GFX_generic_mio_trait_icon_build_cost_ic,yes,0,2,AUS_mio_trait_speed_up_production
AUS_mio_trait_solid_construction,AUS_osterreichische_fleugzeugfabrik_organization,organization,add_trait,AUS_mio_trait_thorough_construction,GFX_generic_mio_department_icon_plane_cas_quality,yes,2,2,AUS_mio_trait_speed_up_production
AUS_mio_standardize_piercing_ammunition,AUS_hirtenberger_organization,organization,add_trait,AUS_mio_standardize_piercing_ammunition,GFX_generic_mio_trait_icon_breakthrough,yes,,,generic_mio_trait_sliding_breech_block
AUS_mio_standardize_cheaper_ammunition,AUS_hirtenberger_organization,organization,add_trait,AUS_mio_standardize_cheaper_ammunition,GFX_generic_mio_trait_icon_build_cost_ic,yes,1,1,generic_mio_trait_sliding_breech_block
AUS_mio_trait_innovative_riflemaking,AUS_steyr_organization,organization,add_trait,AUS_mio_trait_innovative_riflemaking,GFX_generic_mio_trait_icon_build_cost_ic,yes,1,1,generic_mio_trait_advanced_barrel_forging
AUS_mio_trait_thorough_construction,AUS_graf_and_stift_organization,organization,add_trait,AUS_mio_trait_thorough_construction,GFX_generic_mio_trait_icon_hardness,yes,,,generic_mio_trait_all_wheel_drive
AUS_mio_trait_modular_construction,AUS_graf_and_stift_organization,organization,add_trait,AUS_mio_trait_modular_construction,GFX_generic_mio_trait_icon_build_cost_ic,yes,1,2,generic_mio_trait_all_wheel_drive
generic_mio_trait_medium_machinegun_mounts,AUS_graf_and_stift_organization,organization,override_trait,AUS_mio_trait_improved_suspensions,,,,,
generic_mio_trait_attached_wood_gas_generator,AUS_graf_and_stift_organization,organization,override_trait,AUS_mio_trait_fuel_effeicient_engines,,,,,generic_mio_trait_medium_machinegun_mounts
generic_mio_trait_high_powered_engine,AUS_graf_and_stift_organization,organization,override_trait,,,,1,2,generic_mio_trait_medium_machinegun_mounts
generic_mio_trait_advanced_artillery_racks,AUS_graf_and_stift_organization,organization,override_trait,,,,0,2,generic_mio_trait_attached_wood_gas_generator
generic_mio_trait_heavy_machinegun_mount,AUS_graf_and_stift_organization,organization,override_trait,,,,2,2,generic_mio_trait_attached_wood_gas_generator
AUS_mio_trait_improved_armaments,AUS_osterreichische_saurerwerke_organization,organization,add_trait,AUS_mio_trait_improved_armaments,GFX_generic_mio_department_icon_armored_car_offense,yes,1,1,generic_mio_trait_medium_machinegun_mounts
AUS_mio_trait_high_quality_mass_production,AUS_osterreichische_saurerwerke_organization,organization,add_trait,AUS_mio_trait_high_quality_mass_production,GFX_generic_mio_trait_icon_build_cost_ic,yes,0,1,AUS_mio_trait_improved_armaments
generic_mio_trait_composite_cargo_bed,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,,,
generic_mio_trait_steel_cargo_bed,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,,,
generic_mio_trait_all_wheel_drive,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,,,
generic_mio_trait_attached_wood_gas_generator,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,,,
generic_mio_trait_high_powered_engine,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,,,
generic_mio_trait_armored_pulpit_mount,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,,,generic_mio_trait_medium_machinegun_mounts
generic_mio_trait_heavy_machinegun_mount,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,0,2,generic_mio_trait_armored_pulpit_mount
generic_mio_trait_mounted_light_anti_tank_gun,AUS_osterreichische_saurerwerke_organization,organization,override_trait,,,,3,0,
generic_mio_trait_composite_cargo_bed,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,,,
generic_mio_trait_steel_cargo_bed,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,,,
generic_mio_trait_all_wheel_drive,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,,,
generic_mio_trait_attached_wood_gas_generator,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,,,
generic_mio_trait_high_powered_engine,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,,,
generic_mio_trait_armored_pulpit_mount,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,,,generic_mio_trait_medium_machinegun_mounts
generic_mio_trait_heavy_machinegun_mount,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,0,2,generic_mio_trait_armored_pulpit_mount
generic_mio_trait_mounted_light_anti_tank_gun,AUS_osterreichische_saurerwerke_organization_no_lar,organization,override_trait,,,,3,0,
ENG_mio_trait_expanded_turret_capacity,BEL_vickers_armstrong_bel_organization,organization,add_trait,ENG_mio_trait_expanded_turret_capacity,GFX_generic_mio_department_icon_tank_medium_tank_engine,yes,1,1,generic_mio_enlarged_breech
ENG_mio_trait_expanded_production_facilities,BEL_vickers_armstrong_bel_organization,organization,add_trait,ENG_mio_trait_expanded_production_facilities,GFX_generic_mio_department_icon_tank_general_line_efficiency,yes,0,1,generic_mio_streamlined_production
